site_id,transect,day,month,year,time,weather,temperature,wind,plants,pollinators
ejea caballeros,2,9,5,2024,13:30,very cloudy,26,mild,Taraxacum officinale,Seladonia gemmea
ejea caballeros,2,9,5,2024,13:30,very cloudy,26,mild,Sonchus asper,Apis mellifera
ejea caballeros,2,9,5,2024,13:30,very cloudy,26,mild,Calendula officinalis,Ceratina cucurbitina
ejea caballeros,2,9,5,2024,13:30,very cloudy,26,mild,Diplotaxis erucoides,Parageron sp
ejea caballeros,2,9,5,2024,13:30,very cloudy,26,mild,Vicia sp,Andrena ovatula
ejea caballeros,2,9,5,2024,13:30,very cloudy,26,mild,Picris echioides,Lasioglossum minutissimum
ejea caballeros,2,9,5,2024,13:30,very cloudy,26,mild,Cardaria draba,Oedemera nobilis
ejea caballeros,2,9,5,2024,13:30,very cloudy,26,mild,Cirsium arvense,Ceratina chalcites
ejea caballeros,2,9,5,2024,13:30,very cloudy,26,mild,Cirsium arvense,Halictus fulvipes
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Echium vulgare,Osmia aurulenta
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Convolvulus arvensis,Lycaena phlaeas
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Convolvulus arvensis,Lasioglossum pauxillum
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Retama sphaerocarpa,Megascolia bidens
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Retama sphaerocarpa,Andrena hispania
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Taraxacum officinale,Panurginus albopilosus
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Anchusa sp,Lasioglossum malachurum
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Anchusa sp,Lasioglossum malachurum
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Malva sylvestris,Ceratina chalcites
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Crepis sp,Osmia aurulenta
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Crepis sp,Osmia aurulenta
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Medicago sativa,Amegilla quadrifasciata
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Malva sylvestris,Halictus fulvipes
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Malva sylvestris,Ceratina mocsaryi
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Malva sylvestris,Villa sp
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Anchusa sp,Anthophora bimaculata
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Taraxacum officinale,Andrena humilis
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Retama sphaerocarpa,Colletes nigricans
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Retama sphaerocarpa,Colletes cf. abeillei
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Retama sphaerocarpa,Andrena albopunctata
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Retama sphaerocarpa,Andrena albopunctata
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Retama sphaerocarpa,Andrena albopunctata
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Retama sphaerocarpa,Macroglossum stellatarum
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Medicago lupulina,Polyommatus albicans
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Medicago sativa,Amegilla quadrifasciata
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Convolvulus arvensis,Apis mellifera
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Medicago sativa,Megachile apicalis
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Convolvulus arvensis,Lasioglossum algericolellum
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Medicago sativa,Megachile ericetorum
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Medicago sativa,Megachile apicalis
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Medicago sativa,Anthophora bimaculata
ejea caballeros,1,14,6,2024,11:00,sunny with clouds,21,strong,Crepis sp,Ammophila sp
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Echium vulgare,Lasioglossum algericolellum
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Echium vulgare,Lasioglossum algericolellum
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Echium vulgare,Lasioglossum algericolellum
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Echium vulgare,Osmia cf. niveocincta
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Convolvulus arvensis,Lasioglossum interruptum
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Convolvulus arvensis,Apis mellifera
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Convolvulus arvensis,Apis mellifera
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Lestica clypeata
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Pseudapis diversipes
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Hylaeus variegatus
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Megascolia bidens
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Megascolia bidens
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Megascolia bidens
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Megascolia bidens
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Megascolia bidens
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Megascolia bidens
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Megascolia bidens
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Polistes dominula
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Philanthus triangulum
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Taraxacum officinale,Ammophila sabulosa 
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Anchusa sp,Conophorus sp
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Crepis sp,Lasioglossum laevigatum
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Malva sylvestris,Oxythyrea funesta
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Malva sylvestris,Hoplitis cristatula
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago sativa,Megachile ericetorum
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago sativa,Amegilla quadrifasciata
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Malva sylvestris,Eristalis tenax
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Silybum marianum,Anthidium manicatum
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Silybum marianum,Anthidium manicatum
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Anchusa sp,Amegilla quadrifasciata
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Taraxacum officinale,Lycaena phlaeas
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago lupulina,Polyommatus bellargus
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Cerceris arenaria
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Cerceris bupresticida 
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Retama sphaerocarpa,Oxybelus sp
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago sativa,Megachile ericetorum
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Convolvulus arvensis,Apis mellifera
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago sativa,Apis mellifera
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago sativa,Megachile apicalis
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Convolvulus arvensis,Apis mellifera
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago sativa,Apis mellifera
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago sativa,Andrena ovatula
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago sativa,Megachile apicalis
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago sativa,Megachile apicalis
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Medicago sativa,Polyommatus icarus
ejea caballeros,2,14,6,2024,13:30,sunny with clouds,26,strong,Crepis sp,Dasypoda visnaga
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Onobrychis saxatilis,Osmia niveocincta
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Melilotus officinalis,Apis mellifera
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Melilotus officinalis,Ophion cf. luteus
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Echium vulgare,Tropinota squalida
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Echium vulgare,Bombus terrestris
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Salvia officinalis,Rhodanthidium sticticum
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Salvia officinalis,Rhodanthidium sticticum
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Salvia officinalis,Rhodanthidium sticticum
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Salvia officinalis,Dolichovespula sylvestris
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Salvia officinalis,Halictus scabiosae
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Artemisia sp,Psilothrix cf. viridicoerulea
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Artemisia sp,Lasioglossum pauperatum
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Melilotus officinalis,Bombus terrestris
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Melilotus officinalis,Amblyteles armatorius
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Melilotus officinalis,Andrena flavipes
cantavieja,1,14,6,2024,10:00,sunny,17,strong,Leontodon sp,Panurgus cephalotes
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Malva sp,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Echium vulgare,Bombus terrestris
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Salvia officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Artemisia sp,Psilothrix cf. viridicoerulea
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Melilotus officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Melilotus officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Melilotus officinalis,Apis mellifera
cantavieja,2,14,6,2024,13:00,sunny,21,strong,Leontodon sp,Andrena humilis
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Malva sp,Hoplitis cristatula
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Onobrychis saxatilis,Osmia sp
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Melilotus officinalis,Apis mellifera
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Echium vulgare,Xylocopa violacea
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Echium vulgare,Halictus sexnotatum
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Echium vulgare,Macroglossum stellatarum
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Echium vulgare,Ceratina chalcites
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Melilotus officinalis,Bombus terrestris
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Onobrychis saxatilis,Anthophora plumipes
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Melilotus officinalis,Lasioglossum algericolellum
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Onobrychis saxatilis,Eucera nigrilabris
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Onobrychis saxatilis,Lampides boeticus
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Salvia officinalis,Bombus sylvarum
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Salvia officinalis,Bombus sylvarum
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Salvia officinalis,Bombus sylvarum
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Salvia officinalis,Bombus sylvarum
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Salvia officinalis,Bombus sylvarum
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Salvia officinalis,Bombus bohemicus
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Artemisia sp,Sphaerophoria scripta
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Artemisia sp,Eristalis tenax
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Artemisia sp,Lasioglossum pauperatum
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Artemisia sp,Trichodes octopunctatus
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Melilotus officinalis,Bombus terrestris
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Artemisia sp,Stenurella melanura
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Cardaria draba,Mordellidae sp
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Cardaria draba,Exosoma lusitanicum
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Melilotus officinalis,Colletes sp
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Trifolium sp,Polyommatus icarus
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Medicago sativa,Halictus quadricinctus
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Melilotus officinalis,Osmia caerulescens
cantavieja,1,5,7,2024,10:00,sunny,20,mild,Catananche caerulea,Panurgus sp
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Malva sp,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Malva sp,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Malva sp,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Malva sp,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Onobrychis saxatilis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Onobrychis saxatilis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Onobrychis saxatilis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Onobrychis saxatilis,Apis mellifera
